Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-02-14,S003,P0008,Clothing,South,102,25,82,10.43,5,Sunny,1,5.45,Spring
2022-02-14,S003,P0009,Clothing,West,79,29,50,95.1,20,Snowy,0,90.4,Autumn
2022-02-14,S003,P0010,Electronics,North,349,262,71,45.83,10,Sunny,0,46.3,Spring
2022-02-14,S003,P0011,Toys,West,383,348,96,50.62,15,Sunny,0,54.56,Spring
2022-02-14,S003,P0012,Furniture,South,385,72,43,33.3,10,Cloudy,1,33.64,Summer
2022-02-14,S003,P0013,Toys,East,499,476,177,70.67,20,Rainy,0,75.52,Summer
2022-02-14,S003,P0014,Clothing,North,327,100,60,88.8,5,Sunny,0,92.75,Winter
2022-02-14,S003,P0015,Toys,West,210,82,56,33.99,5,Cloudy,0,35.06,Winter
2022-02-14,S003,P0016,Toys,South,79,37,182,96.77,0,Snowy,1,98.4,Spring
2022-02-14,S003,P0017,Groceries,West,164,35,194,69.66,10,Sunny,1,72.81,Summer
2022-02-14,S003,P0018,Furniture,North,261,6,151,88.17,5,Cloudy,1,85.16,Autumn
2022-02-14,S003,P0019,Groceries,South,486,18,158,75.11,15,Cloudy,0,78.7,Spring
2022-02-14,S003,P0020,Furniture,North,251,2,155,64.93,10,Cloudy,1,67.73,Winter
2022-02-14,S004,P0001,Toys,South,472,251,37,88.4,15,Sunny,0,92.8,Summer
2022-02-14,S004,P0002,Clothing,North,437,173,125,12.52,0,Snowy,1,15.1,Winter
2022-02-14,S004,P0003,Electronics,East,108,34,197,61.3,10,Cloudy,0,58.31,Summer
2022-02-14,S004,P0004,Groceries,West,268,228,185,79.19,15,Rainy,0,81.1,Summer
2022-02-14,S004,P0005,Clothing,South,304,275,34,91.9,15,Cloudy,0,92.66,Winter
2022-02-14,S004,P0006,Clothing,South,63,14,54,14.92,10,Sunny,1,12.82,Spring
2022-02-14,S004,P0007,Toys,East,446,308,156,69.48,15,Sunny,0,74.37,Summer
2022-02-14,S004,P0008,Furniture,West,139,103,83,31.58,20,Rainy,1,34.94,Summer
2022-02-14,S004,P0009,Toys,South,56,35,190,42.75,0,Sunny,0,41.95,Autumn
2022-02-14,S004,P0010,Electronics,East,164,84,158,35.9,0,Cloudy,1,39.07,Spring
2022-02-14,S004,P0011,Toys,South,246,242,146,34.95,10,Cloudy,1,30.42,Autumn
2022-02-14,S004,P0012,Groceries,South,477,42,148,82.82,5,Sunny,0,79.26,Spring
2022-02-14,S004,P0013,Clothing,North,410,275,48,12.28,0,Snowy,1,12.46,Summer
2022-02-14,S004,P0014,Toys,West,337,73,199,77.8,10,Snowy,0,80.48,Autumn
2022-02-14,S004,P0015,Furniture,West,342,307,97,25.4,15,Rainy,0,22.6,Winter
2022-02-14,S004,P0016,Clothing,West,404,300,197,84.55,20,Snowy,0,85.54,Autumn
2022-02-14,S004,P0017,Clothing,West,442,71,41,40.82,15,Rainy,0,37.52,Autumn
2022-02-14,S004,P0018,Furniture,East,202,56,47,87.46,20,Rainy,1,89.17,Winter
2022-02-14,S004,P0019,Furniture,South,111,65,150,70.44,15,Rainy,1,72.47,Winter
2022-02-14,S004,P0020,Furniture,North,268,17,167,58.63,10,Cloudy,0,63.02,Autumn
2022-02-14,S005,P0001,Groceries,North,135,104,103,62.65,10,Rainy,1,64.82,Summer
2022-02-14,S005,P0002,Furniture,South,299,110,133,48.3,15,Snowy,1,45.48,Spring
2022-02-14,S005,P0003,Electronics,East,346,231,195,88.25,15,Cloudy,1,87.31,Autumn
2022-02-14,S005,P0004,Clothing,North,73,51,100,53.28,5,Snowy,1,57.28,Summer
2022-02-14,S005,P0005,Groceries,South,273,87,130,30.57,15,Snowy,1,30.98,Summer
2022-02-14,S005,P0006,Electronics,East,151,143,26,33.78,5,Sunny,0,29.86,Winter
2022-02-14,S005,P0007,Furniture,North,367,6,59,55.48,10,Snowy,1,60.07,Summer
2022-02-14,S005,P0008,Furniture,East,328,198,188,80.31,0,Snowy,1,77.32,Spring
2022-02-14,S005,P0009,Toys,East,482,235,77,95.94,10,Sunny,1,91.9,Summer
2022-02-14,S005,P0010,Clothing,South,454,119,107,11.51,0,Sunny,0,15.57,Autumn
2022-02-14,S005,P0011,Groceries,East,97,75,84,63.81,10,Sunny,0,64.14,Winter
2022-02-14,S005,P0012,Furniture,West,190,117,87,62.98,0,Rainy,0,65.66,Summer
2022-02-14,S005,P0013,Furniture,East,78,23,183,85.49,0,Snowy,1,90.08,Winter
2022-02-14,S005,P0014,Electronics,East,287,83,45,96.19,10,Sunny,1,96.13,Winter
2022-02-14,S005,P0015,Furniture,South,454,111,26,84.36,10,Sunny,1,81.14,Autumn
2022-02-14,S005,P0016,Clothing,North,328,166,168,21.08,5,Cloudy,1,24.4,Spring
2022-02-14,S005,P0017,Electronics,North,230,165,130,55.42,0,Sunny,1,60.04,Summer
2022-02-14,S005,P0018,Electronics,East,279,236,61,33.38,15,Cloudy,0,29.98,Summer
2022-02-14,S005,P0019,Electronics,North,198,61,34,55.36,15,Rainy,0,55.5,Summer
2022-02-14,S005,P0020,Groceries,East,254,85,145,20.78,15,Rainy,1,17.85,Autumn
2022-02-15,S001,P0001,Furniture,North,126,111,32,51.27,5,Snowy,0,53.8,Winter
2022-02-15,S001,P0002,Electronics,North,192,30,93,17.11,5,Sunny,1,13.41,Summer
2022-02-15,S001,P0003,Electronics,North,358,245,161,64.5,0,Snowy,1,60.74,Autumn
2022-02-15,S001,P0004,Electronics,North,405,29,32,33.81,15,Rainy,0,30.1,Winter
2022-02-15,S001,P0005,Groceries,North,205,139,164,20.96,20,Rainy,0,21.02,Winter
2022-02-15,S001,P0006,Electronics,East,419,186,194,57.51,0,Rainy,0,59.95,Winter
2022-02-15,S001,P0007,Groceries,West,120,101,169,82.16,0,Snowy,0,80.3,Winter
2022-02-15,S001,P0008,Furniture,West,381,162,46,30.74,10,Rainy,1,27.79,Autumn
2022-02-15,S001,P0009,Electronics,East,356,39,29,45.14,10,Sunny,1,40.57,Spring
2022-02-15,S001,P0010,Groceries,East,57,1,77,71.87,20,Cloudy,0,72.58,Summer
2022-02-15,S001,P0011,Toys,North,54,42,81,44.91,20,Cloudy,1,43.37,Spring
2022-02-15,S001,P0012,Electronics,South,229,96,72,19.26,20,Rainy,1,19.86,Spring
2022-02-15,S001,P0013,Groceries,North,275,223,102,54.49,20,Snowy,0,54.68,Autumn
2022-02-15,S001,P0014,Toys,West,456,414,146,18.94,5,Cloudy,0,18.04,Spring
2022-02-15,S001,P0015,Clothing,North,205,152,72,89.14,15,Cloudy,0,92.01,Autumn
2022-02-15,S001,P0016,Toys,West,485,406,60,17.51,10,Cloudy,0,12.94,Spring
2022-02-15,S001,P0017,Electronics,South,442,134,97,41.13,5,Snowy,1,39.75,Autumn
2022-02-15,S001,P0018,Clothing,South,415,325,134,76.47,10,Rainy,1,76.63,Winter
2022-02-15,S001,P0019,Electronics,North,235,235,34,99.04,20,Snowy,0,99.44,Summer
2022-02-15,S001,P0020,Toys,North,408,63,112,26.84,5,Snowy,0,22.28,Summer
2022-02-15,S002,P0001,Clothing,East,193,16,87,64.25,0,Cloudy,1,59.97,Summer
2022-02-15,S002,P0002,Clothing,South,86,52,50,17.99,0,Rainy,0,13.39,Autumn
2022-02-15,S002,P0003,Clothing,East,156,112,129,57.73,20,Snowy,0,60.48,Autumn
2022-02-15,S002,P0004,Clothing,East,276,258,126,40.79,0,Rainy,1,41.03,Winter
2022-02-15,S002,P0005,Clothing,South,428,159,147,94.46,0,Cloudy,1,92.48,Summer
2022-02-15,S002,P0006,Groceries,West,267,33,37,46.7,5,Snowy,0,42.35,Spring
2022-02-15,S002,P0007,Electronics,West,63,16,45,70.36,20,Rainy,1,65.73,Spring
2022-02-15,S002,P0008,Electronics,North,144,93,167,92.42,15,Snowy,1,95.46,Spring
2022-02-15,S002,P0009,Furniture,South,403,9,89,54.89,5,Cloudy,0,55.97,Autumn
2022-02-15,S002,P0010,Electronics,East,175,123,47,69.35,15,Rainy,1,73.31,Autumn
2022-02-15,S002,P0011,Toys,North,411,297,28,92.9,5,Rainy,1,89.27,Spring
2022-02-15,S002,P0012,Clothing,East,270,63,197,88.38,15,Sunny,0,89.56,Winter
2022-02-15,S002,P0013,Groceries,West,200,172,185,12.05,15,Snowy,0,7.89,Autumn
2022-02-15,S002,P0014,Electronics,East,470,365,160,59.46,5,Rainy,0,58.19,Spring
2022-02-15,S002,P0015,Electronics,West,257,210,156,10.64,15,Rainy,1,15.48,Spring
2022-02-15,S002,P0016,Electronics,North,306,114,38,71.81,15,Rainy,0,68.47,Spring
2022-02-15,S002,P0017,Groceries,South,491,380,125,73.68,0,Sunny,1,73.95,Spring
2022-02-15,S002,P0018,Clothing,East,190,20,164,62.05,15,Rainy,1,65.35,Winter
2022-02-15,S002,P0019,Clothing,North,269,0,82,92.53,20,Snowy,0,89.33,Spring
2022-02-15,S002,P0020,Furniture,West,223,25,71,84.64,15,Cloudy,1,88.98,Autumn
2022-02-15,S003,P0001,Electronics,East,254,184,83,49.29,15,Snowy,1,51.46,Summer
2022-02-15,S003,P0002,Electronics,East,61,2,168,94.06,5,Sunny,0,97.23,Spring
2022-02-15,S003,P0003,Electronics,North,140,98,53,95.53,5,Cloudy,1,93.3,Spring
2022-02-15,S003,P0004,Clothing,North,100,47,125,15.16,0,Snowy,1,13.61,Autumn
2022-02-15,S003,P0005,Furniture,East,367,255,177,41.91,10,Rainy,1,43.37,Summer
2022-02-15,S003,P0006,Electronics,West,331,48,198,21.62,20,Sunny,0,20.78,Spring
2022-02-15,S003,P0007,Electronics,South,258,216,62,90.21,5,Snowy,1,90.75,Autumn
2022-02-15,S003,P0008,Furniture,South,247,70,138,38.66,5,Rainy,0,36.95,Summer
2022-02-15,S003,P0009,Electronics,South,150,71,191,62.85,15,Sunny,1,59.52,Spring
2022-02-15,S003,P0010,Clothing,North,400,202,168,18.6,0,Snowy,1,23.57,Spring
2022-02-15,S003,P0011,Electronics,West,387,371,103,13.09,20,Sunny,0,17.24,Summer
2022-02-15,S003,P0012,Furniture,North,435,14,195,19.3,20,Rainy,0,23.27,Summer
2022-02-15,S003,P0013,Groceries,East,197,140,138,19.79,10,Rainy,1,20.43,Autumn
2022-02-15,S003,P0014,Groceries,East,417,120,85,70.9,20,Snowy,1,74.43,Spring
2022-02-15,S003,P0015,Groceries,East,54,29,147,41.05,0,Sunny,1,41.82,Spring
2022-02-15,S003,P0016,Furniture,East,458,326,50,52.76,10,Rainy,0,55.62,Spring
2022-02-15,S003,P0017,Clothing,North,425,40,111,67.1,10,Cloudy,0,67.34,Summer
2022-02-15,S003,P0018,Toys,South,199,83,28,60.64,10,Sunny,0,59.69,Summer
2022-02-15,S003,P0019,Groceries,South,190,118,22,31.73,20,Snowy,1,32.23,Autumn
2022-02-15,S003,P0020,Clothing,North,269,115,97,94.49,0,Sunny,0,93.55,Spring
2022-02-15,S004,P0001,Clothing,West,252,231,189,84.17,10,Sunny,0,81.28,Summer
2022-02-15,S004,P0002,Toys,North,75,14,160,85.65,5,Snowy,1,81.96,Autumn
2022-02-15,S004,P0003,Clothing,North,460,433,165,71.3,0,Rainy,1,69.32,Autumn
2022-02-15,S004,P0004,Clothing,South,209,164,31,39.57,20,Sunny,0,34.7,Spring
2022-02-15,S004,P0005,Electronics,North,416,43,183,65.45,10,Snowy,1,63.97,Spring
2022-02-15,S004,P0006,Groceries,East,407,89,161,15.0,0,Sunny,0,14.65,Spring
2022-02-15,S004,P0007,Electronics,West,313,300,53,96.62,0,Rainy,0,97.43,Winter
2022-02-15,S004,P0008,Furniture,East,357,250,133,15.05,5,Sunny,1,13.95,Spring
2022-02-15,S004,P0009,Furniture,West,439,195,58,47.53,5,Sunny,0,43.81,Summer
2022-02-15,S004,P0010,Electronics,East,274,3,153,94.18,20,Rainy,0,95.76,Autumn
2022-02-15,S004,P0011,Toys,North,398,183,58,41.65,0,Snowy,0,46.19,Winter
2022-02-15,S004,P0012,Furniture,North,167,87,145,64.32,20,Sunny,0,62.56,Autumn
2022-02-15,S004,P0013,Groceries,East,346,55,122,97.47,15,Snowy,1,93.26,Summer
2022-02-15,S004,P0014,Furniture,North,162,144,63,55.22,5,Sunny,0,57.75,Winter
2022-02-15,S004,P0015,Electronics,South,307,158,33,97.72,15,Snowy,1,98.04,Autumn
2022-02-15,S004,P0016,Clothing,North,420,116,99,93.8,20,Cloudy,0,98.6,Spring
2022-02-15,S004,P0017,Groceries,East,453,379,161,78.71,10,Sunny,1,79.8,Summer
2022-02-15,S004,P0018,Toys,West,438,23,151,16.93,0,Sunny,0,18.85,Spring
2022-02-15,S004,P0019,Toys,South,50,38,115,11.58,0,Cloudy,0,11.55,Autumn
2022-02-15,S004,P0020,Clothing,East,232,71,126,25.87,5,Snowy,1,25.65,Winter
2022-02-15,S005,P0001,Toys,West,264,113,151,92.45,10,Snowy,0,92.69,Autumn
2022-02-15,S005,P0002,Clothing,South,371,131,190,29.85,0,Sunny,0,29.38,Summer
2022-02-15,S005,P0003,Clothing,West,155,146,148,53.03,10,Rainy,1,48.86,Autumn
2022-02-15,S005,P0004,Clothing,East,339,315,121,53.36,0,Cloudy,0,53.31,Winter
2022-02-15,S005,P0005,Electronics,South,109,61,157,91.74,20,Cloudy,1,88.81,Autumn
2022-02-15,S005,P0006,Clothing,South,431,43,192,39.97,5,Sunny,0,40.41,Spring
2022-02-15,S005,P0007,Electronics,North,382,238,126,33.92,0,Cloudy,1,29.13,Winter
2022-02-15,S005,P0008,Toys,West,274,37,70,59.22,15,Rainy,1,61.01,Autumn
2022-02-15,S005,P0009,Toys,North,386,98,154,88.43,0,Sunny,1,92.81,Autumn
2022-02-15,S005,P0010,Groceries,North,102,94,126,72.7,0,Sunny,0,68.24,Autumn
2022-02-15,S005,P0011,Electronics,East,480,101,54,56.44,10,Cloudy,0,53.58,Summer
2022-02-15,S005,P0012,Clothing,East,104,4,55,85.54,15,Snowy,0,81.81,Winter
2022-02-15,S005,P0013,Clothing,West,125,78,114,41.43,20,Sunny,0,39.93,Autumn
2022-02-15,S005,P0014,Furniture,East,148,141,104,67.59,0,Snowy,1,64.08,Winter
2022-02-15,S005,P0015,Toys,North,193,143,106,85.31,20,Sunny,0,83.72,Summer
2022-02-15,S005,P0016,Toys,East,413,382,33,49.03,10,Sunny,1,45.22,Summer
2022-02-15,S005,P0017,Electronics,West,445,309,123,10.99,10,Snowy,0,13.37,Summer
2022-02-15,S005,P0018,Clothing,West,393,36,32,82.18,0,Sunny,1,80.71,Spring
2022-02-15,S005,P0019,Groceries,North,309,217,41,62.48,5,Sunny,0,63.68,Summer
2022-02-15,S005,P0020,Clothing,West,359,114,193,28.77,5,Sunny,1,25.28,Spring
2022-02-16,S001,P0001,Electronics,West,373,373,91,65.22,10,Rainy,1,66.25,Autumn
2022-02-16,S001,P0002,Clothing,West,316,310,82,32.14,10,Cloudy,0,27.37,Winter
2022-02-16,S001,P0003,Clothing,East,204,128,117,35.62,10,Sunny,0,33.11,Summer
2022-02-16,S001,P0004,Groceries,West,417,181,160,85.76,20,Snowy,1,81.19,Summer
2022-02-16,S001,P0005,Clothing,North,278,80,149,40.24,20,Snowy,0,36.59,Winter
2022-02-16,S001,P0006,Electronics,West,245,48,102,57.41,5,Cloudy,1,57.88,Winter
2022-02-16,S001,P0007,Toys,South,60,16,183,59.89,15,Rainy,1,61.57,Spring
2022-02-16,S001,P0008,Furniture,East,51,16,65,20.36,0,Cloudy,0,17.87,Summer
2022-02-16,S001,P0009,Furniture,North,480,248,132,35.25,20,Snowy,0,32.61,Winter
2022-02-16,S001,P0010,Clothing,West,164,148,96,65.67,20,Snowy,0,67.62,Winter
2022-02-16,S001,P0011,Groceries,East,54,38,78,27.88,20,Cloudy,0,26.52,Winter
2022-02-16,S001,P0012,Groceries,East,402,388,35,94.22,10,Snowy,1,91.4,Winter
2022-02-16,S001,P0013,Furniture,North,273,224,84,54.66,15,Cloudy,1,50.3,Spring
2022-02-16,S001,P0014,Groceries,South,454,383,105,52.53,5,Snowy,0,56.96,Summer
2022-02-16,S001,P0015,Clothing,North,316,265,70,23.6,20,Cloudy,0,22.31,Winter
2022-02-16,S001,P0016,Toys,East,424,361,153,87.48,10,Rainy,0,88.4,Summer
2022-02-16,S001,P0017,Groceries,West,377,149,86,15.85,15,Snowy,1,18.11,Summer
2022-02-16,S001,P0018,Clothing,North,180,76,73,76.39,0,Cloudy,1,73.87,Winter
2022-02-16,S001,P0019,Clothing,North,265,57,58,19.73,20,Cloudy,1,14.96,Summer
2022-02-16,S001,P0020,Groceries,South,316,102,46,61.2,10,Sunny,1,58.08,Autumn
2022-02-16,S002,P0001,Groceries,North,410,319,171,91.59,0,Sunny,0,92.43,Summer
2022-02-16,S002,P0002,Groceries,South,498,279,89,75.31,10,Rainy,0,80.13,Winter
2022-02-16,S002,P0003,Groceries,South,216,184,70,72.89,5,Sunny,1,75.08,Summer
2022-02-16,S002,P0004,Electronics,East,220,128,107,52.38,5,Cloudy,1,50.2,Spring
2022-02-16,S002,P0005,Groceries,North,428,258,62,72.5,5,Sunny,1,70.4,Autumn
2022-02-16,S002,P0006,Groceries,South,337,138,142,60.59,10,Snowy,1,56.4,Winter
2022-02-16,S002,P0007,Furniture,East,273,56,172,76.8,10,Snowy,1,76.5,Summer
2022-02-16,S002,P0008,Toys,East,98,52,124,60.71,10,Sunny,0,57.5,Autumn
2022-02-16,S002,P0009,Furniture,East,368,34,70,38.67,0,Rainy,0,43.02,Autumn
2022-02-16,S002,P0010,Groceries,North,301,185,179,12.43,20,Sunny,0,15.56,Summer
2022-02-16,S002,P0011,Furniture,West,413,128,31,91.26,15,Sunny,0,88.96,Winter
2022-02-16,S002,P0012,Groceries,East,371,257,57,57.54,20,Sunny,0,54.6,Winter
2022-02-16,S002,P0013,Clothing,East,114,25,22,17.19,20,Sunny,0,21.1,Summer
2022-02-16,S002,P0014,Toys,West,494,123,56,48.73,5,Snowy,1,45.11,Spring
2022-02-16,S002,P0015,Clothing,South,284,66,138,13.03,5,Cloudy,0,11.29,Winter
2022-02-16,S002,P0016,Furniture,South,349,323,127,17.25,15,Rainy,1,20.92,Summer
2022-02-16,S002,P0017,Groceries,South,112,19,112,70.64,10,Cloudy,1,71.63,Summer
2022-02-16,S002,P0018,Groceries,South,417,316,143,97.32,15,Sunny,1,98.29,Winter
2022-02-16,S002,P0019,Electronics,North,382,47,189,65.0,15,Snowy,0,69.04,Winter
2022-02-16,S002,P0020,Groceries,South,303,54,194,11.31,5,Rainy,0,12.29,Spring
2022-02-16,S003,P0001,Furniture,West,435,256,196,49.07,10,Snowy,0,50.78,Spring
2022-02-16,S003,P0002,Toys,West,442,58,114,71.77,0,Rainy,1,67.81,Spring
2022-02-16,S003,P0003,Clothing,South,412,99,101,35.75,0,Cloudy,1,34.19,Autumn
2022-02-16,S003,P0004,Groceries,West,77,33,122,10.81,5,Snowy,1,12.64,Summer
2022-02-16,S003,P0005,Toys,West,384,68,45,64.03,0,Snowy,0,60.79,Autumn
2022-02-16,S003,P0006,Furniture,North,413,350,23,45.1,15,Sunny,0,40.11,Autumn
2022-02-16,S003,P0007,Clothing,West,297,142,193,99.82,20,Cloudy,0,95.59,Winter
2022-02-16,S003,P0008,Groceries,South,73,2,158,38.77,10,Snowy,1,39.3,Summer
2022-02-16,S003,P0009,Toys,West,133,58,34,44.57,20,Snowy,1,47.64,Spring
2022-02-16,S003,P0010,Clothing,West,235,70,23,89.29,15,Sunny,0,92.48,Summer
2022-02-16,S003,P0011,Groceries,South,137,109,127,92.38,0,Cloudy,0,88.62,Winter
2022-02-16,S003,P0012,Groceries,East,139,36,129,21.58,15,Cloudy,0,26.56,Autumn
2022-02-16,S003,P0013,Furniture,North,365,331,54,92.78,15,Rainy,1,95.04,Summer
2022-02-16,S003,P0014,Toys,North,374,175,48,32.81,5,Rainy,0,32.41,Autumn
2022-02-16,S003,P0015,Groceries,South,468,281,79,17.78,20,Cloudy,1,21.75,Winter
2022-02-16,S003,P0016,Furniture,West,417,273,48,23.88,20,Rainy,1,21.66,Spring
2022-02-16,S003,P0017,Clothing,South,315,192,146,65.45,10,Cloudy,1,66.43,Winter
2022-02-16,S003,P0018,Furniture,South,193,141,193,47.35,5,Rainy,0,48.73,Autumn
2022-02-16,S003,P0019,Clothing,East,381,112,124,81.06,10,Snowy,0,80.02,Spring
2022-02-16,S003,P0020,Toys,North,111,42,178,64.54,0,Rainy,0,60.25,Spring
2022-02-16,S004,P0001,Furniture,South,347,311,155,27.95,15,Rainy,1,27.68,Spring
2022-02-16,S004,P0002,Furniture,South,246,18,26,83.32,15,Rainy,0,86.35,Spring
2022-02-16,S004,P0003,Toys,East,66,59,165,58.54,15,Sunny,0,54.48,Autumn
2022-02-16,S004,P0004,Toys,South,441,389,107,71.37,10,Rainy,1,68.41,Winter
2022-02-16,S004,P0005,Groceries,West,271,44,21,90.38,15,Snowy,1,86.66,Winter
2022-02-16,S004,P0006,Furniture,North,223,133,133,84.26,0,Rainy,0,82.36,Autumn
2022-02-16,S004,P0007,Clothing,West,207,153,177,32.12,0,Cloudy,0,27.83,Summer
2022-02-16,S004,P0008,Clothing,West,104,92,76,48.47,5,Sunny,1,44.77,Winter
2022-02-16,S004,P0009,Toys,North,98,28,52,96.75,10,Rainy,1,97.75,Summer
2022-02-16,S004,P0010,Clothing,South,196,136,40,83.74,15,Rainy,1,88.1,Summer
2022-02-16,S004,P0011,Groceries,East,158,81,54,99.41,20,Snowy,0,101.13,Autumn
2022-02-16,S004,P0012,Furniture,West,270,50,58,63.76,10,Sunny,0,65.25,Autumn
2022-02-16,S004,P0013,Clothing,South,97,0,46,47.12,20,Sunny,1,47.5,Winter
2022-02-16,S004,P0014,Clothing,West,369,338,136,15.41,15,Rainy,0,19.75,Summer
2022-02-16,S004,P0015,Toys,North,195,43,140,79.58,15,Sunny,0,84.32,Autumn
2022-02-16,S004,P0016,Furniture,West,166,7,65,30.98,5,Sunny,0,35.43,Autumn
2022-02-16,S004,P0017,Furniture,North,273,11,77,54.16,15,Snowy,0,54.63,Spring
2022-02-16,S004,P0018,Clothing,North,405,352,95,66.87,5,Snowy,1,71.55,Autumn
2022-02-16,S004,P0019,Groceries,East,452,406,61,56.28,0,Cloudy,1,56.07,Summer
2022-02-16,S004,P0020,Toys,North,496,75,48,50.67,15,Rainy,1,46.8,Autumn
2022-02-16,S005,P0001,Toys,North,99,58,40,69.91,0,Cloudy,1,73.18,Autumn
2022-02-16,S005,P0002,Groceries,West,416,345,116,16.45,15,Sunny,0,20.61,Summer
2022-02-16,S005,P0003,Electronics,South,263,197,96,36.74,10,Sunny,0,39.44,Winter
2022-02-16,S005,P0004,Furniture,North,459,363,197,59.59,0,Sunny,0,62.76,Winter
2022-02-16,S005,P0005,Toys,East,359,326,45,58.17,5,Sunny,1,59.15,Winter
2022-02-16,S005,P0006,Groceries,North,109,15,166,70.76,20,Snowy,1,70.31,Autumn
2022-02-16,S005,P0007,Furniture,West,89,69,24,27.9,10,Snowy,1,23.19,Autumn
2022-02-16,S005,P0008,Electronics,West,86,13,105,58.42,5,Rainy,0,60.5,Autumn
2022-02-16,S005,P0009,Clothing,West,469,389,47,29.82,15,Cloudy,0,28.53,Autumn
2022-02-16,S005,P0010,Groceries,North,335,258,120,80.02,20,Snowy,0,80.0,Autumn
2022-02-16,S005,P0011,Furniture,East,291,225,150,61.91,5,Cloudy,0,57.71,Spring
2022-02-16,S005,P0012,Toys,North,424,294,37,28.54,0,Rainy,0,32.03,Winter
2022-02-16,S005,P0013,Furniture,West,136,136,179,63.09,15,Rainy,1,67.66,Spring
2022-02-16,S005,P0014,Groceries,South,494,388,146,37.59,0,Cloudy,0,42.18,Autumn
2022-02-16,S005,P0015,Furniture,South,315,212,199,67.01,20,Rainy,0,67.39,Winter
2022-02-16,S005,P0016,Groceries,West,293,187,30,37.84,0,Cloudy,1,36.92,Summer
2022-02-16,S005,P0017,Toys,North,314,292,124,80.02,15,Rainy,0,84.5,Winter
2022-02-16,S005,P0018,Groceries,South,161,30,57,99.58,15,Cloudy,0,102.27,Autumn
2022-02-16,S005,P0019,Electronics,West,454,119,183,28.4,0,Sunny,1,31.5,Summer
2022-02-16,S005,P0020,Toys,North,350,143,182,83.85,20,Rainy,0,87.49,Autumn
2022-02-17,S001,P0001,Furniture,West,82,31,146,49.34,5,Rainy,1,51.94,Spring
2022-02-17,S001,P0002,Clothing,North,449,435,154,54.57,0,Sunny,1,56.86,Summer
2022-02-17,S001,P0003,Groceries,South,480,348,69,68.11,15,Cloudy,1,68.75,Winter
2022-02-17,S001,P0004,Electronics,West,307,76,23,50.07,20,Rainy,0,52.09,Summer
2022-02-17,S001,P0005,Clothing,South,269,22,36,21.39,5,Sunny,0,17.09,Winter
2022-02-17,S001,P0006,Toys,West,155,109,48,73.01,20,Rainy,0,72.54,Winter
2022-02-17,S001,P0007,Electronics,North,69,69,126,23.71,10,Snowy,0,28.59,Summer
2022-02-17,S001,P0008,Furniture,East,410,337,183,57.55,5,Sunny,1,53.39,Spring
2022-02-17,S001,P0009,Electronics,East,183,168,198,82.28,15,Cloudy,1,83.65,Spring
2022-02-17,S001,P0010,Clothing,South,296,51,200,18.22,0,Sunny,1,15.24,Autumn
2022-02-17,S001,P0011,Groceries,South,370,307,145,25.07,10,Snowy,0,24.59,Summer
2022-02-17,S001,P0012,Groceries,South,311,139,73,86.42,20,Sunny,1,89.56,Autumn
2022-02-17,S001,P0013,Groceries,North,231,35,123,32.41,20,Rainy,0,35.15,Summer
2022-02-17,S001,P0014,Groceries,North,91,21,58,68.7,15,Rainy,0,67.15,Spring
2022-02-17,S001,P0015,Groceries,East,477,202,143,88.23,10,Snowy,1,83.41,Spring
2022-02-17,S001,P0016,Toys,West,222,71,60,71.55,0,Sunny,0,68.83,Autumn
2022-02-17,S001,P0017,Furniture,North,231,33,36,30.69,15,Cloudy,0,28.35,Spring
2022-02-17,S001,P0018,Groceries,East,393,49,101,28.18,10,Snowy,1,25.35,Autumn
2022-02-17,S001,P0019,Electronics,South,355,334,121,67.12,5,Cloudy,1,65.64,Spring
2022-02-17,S001,P0020,Groceries,South,147,112,142,41.86,10,Cloudy,0,37.31,Winter
2022-02-17,S002,P0001,Groceries,North,188,27,95,75.54,0,Cloudy,0,73.24,Winter
2022-02-17,S002,P0002,Clothing,East,127,83,131,12.04,20,Cloudy,1,15.21,Winter
2022-02-17,S002,P0003,Toys,North,358,12,183,52.13,15,Rainy,0,53.78,Winter
2022-02-17,S002,P0004,Electronics,South,186,150,55,37.56,10,Cloudy,0,41.19,Winter
2022-02-17,S002,P0005,Groceries,North,138,125,105,55.09,5,Cloudy,1,59.88,Winter
2022-02-17,S002,P0006,Clothing,East,438,326,139,27.29,0,Sunny,0,27.63,Summer
2022-02-17,S002,P0007,Groceries,East,355,105,65,79.02,10,Rainy,0,80.28,Autumn
2022-02-17,S002,P0008,Clothing,North,282,74,199,94.13,5,Cloudy,0,91.32,Spring
2022-02-17,S002,P0009,Furniture,West,485,416,21,94.6,15,Sunny,1,94.59,Spring
2022-02-17,S002,P0010,Furniture,West,386,179,189,56.38,0,Rainy,1,52.12,Summer
2022-02-17,S002,P0011,Clothing,East,360,117,177,39.4,20,Snowy,0,37.38,Summer
2022-02-17,S002,P0012,Furniture,East,70,33,150,39.15,0,Sunny,0,34.27,Winter
2022-02-17,S002,P0013,Furniture,North,290,153,102,12.67,20,Cloudy,0,10.94,Summer
2022-02-17,S002,P0014,Toys,North,416,114,195,84.76,5,Cloudy,1,85.3,Autumn
2022-02-17,S002,P0015,Furniture,East,412,11,150,88.75,0,Cloudy,1,88.97,Spring
