Product ID,Category,Inventory Level,Units Sold,Price,Discount,Demand Forecast,Inventory Gap,Days of Inventory,Inventory Status,Suggested Order,Competitor Pricing
P0017,Electronics,100,24,97.84,20,28.02,71.98,3.6,Overstock,0.0,102.71
P0018,Electronics,457,11,86.71,10,8.51,448.49,53.7,Overstock,0.0,90.66
P0019,Toys,256,119,61.22,0,120.65,135.35,2.1,Overstock,0.0,57.51
P0020,Groceries,325,192,71.82,5,204.05,120.94999999999999,1.6,Overstock,0.0,68.61
P0001,Groceries,221,103,41.03,15,118.4,102.6,1.9,Overstock,0.0,45.52
P0002,Groceries,151,101,41.47,10,108.89,42.11,1.4,Overstock,0.0,40.66
P0003,Electronics,317,233,22.61,0,232.78,84.22,1.4,Overstock,0.0,24.99
P0004,Toys,126,23,73.65,5,35.06,90.94,3.6,Overstock,0.0,73.84
P0005,Furniture,344,206,77.94,15,213.99,130.01,1.6,Overstock,0.0,79.68
P0006,Groceries,355,23,82.43,15,20.09,334.91,17.7,Overstock,0.0,79.69
P0007,Electronics,197,180,83.19,10,197.58,-0.5800000000000125,1.0,Healthy,0.0,78.69
P0008,Clothing,146,113,44.7,5,105.93,40.06999999999999,1.4,Overstock,0.0,48.7
P0009,Furniture,116,38,46.61,15,41.52,74.47999999999999,2.8,Overstock,0.0,41.89
P0010,Furniture,296,74,79.41,5,78.75,217.25,3.8,Overstock,0.0,80.28
P0011,Electronics,385,177,66.19,5,190.26,194.74,2.0,Overstock,0.0,69.19
P0012,Furniture,329,98,65.46,20,105.58,223.42000000000002,3.1,Overstock,0.0,64.22
P0013,Clothing,187,115,40.7,15,133.59,53.41,1.4,Overstock,0.0,37.63
P0014,Toys,286,16,22.84,10,26.19,259.81,10.9,Overstock,0.0,18.67
P0015,Groceries,233,100,37.95,15,104.29,128.70999999999998,2.2,Overstock,0.0,38.99
P0016,Electronics,465,202,92.88,5,211.98,253.02,2.2,Overstock,0.0,87.9
P0017,Furniture,267,101,44.84,0,93.71,173.29000000000002,2.8,Overstock,0.0,47.54
P0018,Furniture,456,344,85.62,5,338.23,117.76999999999998,1.3,Overstock,0.0,90.15
P0019,Electronics,390,178,39.54,0,173.22,216.78,2.3,Overstock,0.0,35.69
P0020,Electronics,263,218,99.73,10,218.7,44.30000000000001,1.2,Overstock,0.0,100.86
P0001,Electronics,219,183,21.57,10,201.73,17.27000000000001,1.1,Overstock,0.0,16.69
P0002,Furniture,424,144,89.0,15,156.85,267.15,2.7,Overstock,0.0,89.36
P0003,Toys,184,138,70.55,10,146.82,37.18000000000001,1.3,Overstock,0.0,69.91
P0004,Furniture,71,67,76.19,15,72.12,-1.1200000000000045,1.0,Healthy,0.0,71.88
P0005,Clothing,200,160,81.33,10,155.3,44.69999999999999,1.3,Overstock,0.0,86.04
P0006,Toys,316,94,19.04,15,85.5,230.5,3.7,Overstock,0.0,17.07
P0007,Groceries,56,11,47.62,20,17.15,38.85,3.3,Overstock,0.0,43.86
P0008,Clothing,470,83,88.57,15,99.65,370.35,4.7,Overstock,0.0,89.23
P0009,Groceries,329,97,63.3,10,88.64,240.36,3.7,Overstock,0.0,64.19
P0010,Electronics,188,41,43.4,5,32.73,155.27,5.7,Overstock,0.0,40.88
P0011,Toys,406,204,91.04,20,201.79,204.21,2.0,Overstock,0.0,92.5
P0012,Clothing,99,61,64.49,5,77.17,21.83,1.3,Overstock,0.0,62.45
P0013,Clothing,310,243,99.06,0,246.81,63.19,1.3,Overstock,0.0,103.08
P0014,Electronics,164,155,65.39,20,145.78,18.22,1.1,Overstock,0.0,61.92
P0015,Toys,161,161,31.59,20,151.28,9.719999999999999,1.1,Overstock,0.0,27.69
P0016,Toys,393,209,94.16,0,211.8,181.2,1.9,Overstock,0.0,95.15
P0017,Furniture,426,193,30.42,10,193.95,232.05,2.2,Overstock,0.0,33.88
P0018,Groceries,375,311,97.84,0,303.47,71.52999999999997,1.2,Overstock,0.0,98.06
P0019,Furniture,338,166,29.35,15,178.78,159.22,1.9,Overstock,0.0,32.48
P0020,Toys,442,433,76.07,15,439.86,2.1399999999999864,1.0,Healthy,0.0,75.34
P0001,Furniture,420,389,35.38,5,383.39,36.610000000000014,1.1,Overstock,0.0,39.25
P0002,Electronics,370,281,98.74,15,291.71,78.29000000000002,1.3,Overstock,0.0,98.68
P0003,Furniture,488,185,79.25,10,190.34,297.65999999999997,2.6,Overstock,0.0,79.94
P0004,Clothing,477,271,84.82,5,272.6,204.39999999999998,1.7,Overstock,0.0,83.4
P0005,Clothing,379,232,72.49,5,251.71,127.28999999999999,1.5,Overstock,0.0,72.54
P0006,Clothing,265,125,62.89,10,131.14,133.86,2.0,Overstock,0.0,58.03
P0007,Electronics,142,126,41.77,5,122.04,19.959999999999994,1.2,Overstock,0.0,45.43
P0008,Toys,163,28,28.17,20,22.07,140.93,7.4,Overstock,0.0,30.73
P0009,Toys,487,330,84.47,20,344.07,142.93,1.4,Overstock,0.0,83.15
P0010,Furniture,115,93,88.64,10,107.78,7.219999999999999,1.1,Overstock,0.0,93.33
P0011,Electronics,391,18,93.9,0,25.55,365.45,15.3,Overstock,0.0,92.89
P0012,Groceries,172,165,64.12,10,170.58,1.4199999999999875,1.0,Healthy,0.0,59.84
P0013,Furniture,322,211,82.54,15,223.98,98.02000000000001,1.4,Overstock,0.0,79.26
P0014,Electronics,197,178,51.09,5,181.05,15.949999999999989,1.1,Overstock,0.0,51.58
P0015,Electronics,69,8,92.82,20,16.0,53.0,4.3,Overstock,0.0,88.75
P0016,Furniture,467,401,20.9,0,407.64,59.360000000000014,1.1,Overstock,0.0,23.11
P0017,Clothing,262,58,81.98,5,50.18,211.82,5.2,Overstock,0.0,79.31
P0018,Furniture,288,210,95.5,15,209.26,78.74000000000001,1.4,Overstock,0.0,90.86
P0019,Groceries,114,51,88.82,5,60.8,53.2,1.9,Overstock,0.0,90.87
P0020,Toys,71,68,32.9,15,59.22,11.780000000000001,1.2,Overstock,0.0,36.8
P0001,Groceries,319,27,34.81,0,31.1,287.9,10.3,Overstock,0.0,38.71
P0002,Furniture,364,227,35.96,0,235.63,128.37,1.5,Overstock,0.0,35.85
P0003,Groceries,394,220,35.05,0,223.68,170.32,1.8,Overstock,0.0,35.83
P0004,Groceries,300,264,56.36,10,270.59,29.410000000000025,1.1,Overstock,0.0,51.91
P0005,Electronics,411,21,87.1,0,24.75,386.25,16.6,Overstock,0.0,88.95
P0006,Toys,366,8,71.67,0,7.06,358.94,51.8,Overstock,0.0,67.69
P0007,Electronics,134,91,36.32,20,105.19,28.810000000000002,1.3,Overstock,0.0,36.22
P0008,Toys,210,12,35.59,15,17.94,192.06,11.7,Overstock,0.0,35.21
P0009,Toys,397,95,53.76,15,114.09,282.90999999999997,3.5,Overstock,0.0,54.15
P0010,Toys,270,113,82.51,15,114.76,155.24,2.4,Overstock,0.0,84.36
P0011,Furniture,473,112,83.69,20,127.4,345.6,3.7,Overstock,0.0,84.01
P0012,Furniture,354,105,47.56,5,114.21,239.79000000000002,3.1,Overstock,0.0,49.45
P0013,Electronics,196,10,54.34,20,14.39,181.61,13.6,Overstock,0.0,50.09
P0014,Electronics,103,28,71.43,10,39.96,63.04,2.6,Overstock,0.0,70.98
P0015,Clothing,367,181,37.44,0,171.06,195.94,2.1,Overstock,0.0,42.17
P0016,Groceries,144,34,92.15,5,36.4,107.6,4.0,Overstock,0.0,92.85
P0017,Toys,262,197,31.21,0,193.18,68.82,1.4,Overstock,0.0,29.8
P0018,Clothing,381,218,69.13,0,224.12,156.88,1.7,Overstock,0.0,66.78
P0019,Toys,79,11,83.28,20,13.48,65.52,5.9,Overstock,0.0,80.08
P0020,Electronics,152,88,43.41,10,102.63,49.370000000000005,1.5,Overstock,0.0,47.88
P0001,Toys,346,74,13.73,0,77.07,268.93,4.5,Overstock,0.0,11.05
P0002,Clothing,108,63,56.58,10,71.35,36.650000000000006,1.5,Overstock,0.0,55.47
P0003,Toys,52,38,58.34,15,51.93,0.07000000000000028,1.0,Healthy,0.0,59.72
P0004,Toys,320,123,70.76,0,139.04,180.96,2.3,Overstock,0.0,72.26
P0005,Groceries,287,259,82.27,5,263.24,23.75999999999999,1.1,Overstock,0.0,77.99
P0006,Furniture,91,87,67.62,0,87.83,3.1700000000000017,1.0,Healthy,0.0,65.6
P0007,Furniture,345,106,87.94,0,116.86,228.14,3.0,Overstock,0.0,85.87
P0008,Toys,237,112,43.37,20,119.64,117.36,2.0,Overstock,0.0,46.73
P0009,Toys,70,16,19.51,15,29.9,40.1,2.3,Overstock,0.0,18.36
P0010,Groceries,487,98,78.84,15,93.06,393.94,5.2,Overstock,0.0,83.82
P0011,Toys,238,178,35.87,15,188.81,49.19,1.3,Overstock,0.0,38.12
P0012,Toys,163,135,27.8,0,143.54,19.460000000000008,1.1,Overstock,0.0,32.54
P0013,Clothing,364,149,24.67,15,159.95,204.05,2.3,Overstock,0.0,21.84
P0014,Clothing,66,42,47.44,20,52.36,13.64,1.3,Overstock,0.0,51.89
P0015,Furniture,176,155,37.23,15,171.88,4.1200000000000045,1.0,Healthy,0.0,41.78
P0016,Electronics,143,2,41.67,0,16.03,126.97,8.9,Overstock,0.0,38.89
P0017,Electronics,405,162,43.25,20,175.14,229.86,2.3,Overstock,0.0,43.52
P0018,Electronics,452,428,47.3,0,439.6,12.399999999999977,1.0,Healthy,0.0,44.88
P0019,Electronics,98,59,67.82,5,50.91,47.09,1.9,Overstock,0.0,63.71
P0020,Electronics,293,280,48.1,0,276.54,16.45999999999998,1.1,Overstock,0.0,43.74
P0001,Furniture,323,184,90.81,15,196.73,126.27000000000001,1.6,Overstock,0.0,95.3
P0002,Electronics,208,154,22.03,0,147.24,60.75999999999999,1.4,Overstock,0.0,17.42
P0003,Clothing,387,148,27.07,5,161.23,225.77,2.4,Overstock,0.0,30.7
P0004,Groceries,325,318,86.52,20,308.67,16.329999999999984,1.1,Overstock,0.0,88.11
P0005,Toys,435,404,52.2,20,406.93,28.069999999999993,1.1,Overstock,0.0,56.69
P0006,Furniture,96,6,46.03,15,20.58,75.42,4.7,Overstock,0.0,41.53
P0007,Toys,118,47,35.08,5,37.07,80.93,3.2,Overstock,0.0,36.15
P0008,Clothing,339,5,47.06,5,12.78,326.22,26.5,Overstock,0.0,43.47
P0009,Clothing,80,16,24.51,0,32.7,47.3,2.4,Overstock,0.0,27.78
P0010,Toys,426,66,61.69,10,72.0,354.0,5.9,Overstock,0.0,64.56
P0011,Furniture,396,169,32.09,0,186.18,209.82,2.1,Overstock,0.0,30.02
P0012,Toys,58,20,95.08,5,14.55,43.45,4.0,Overstock,0.0,96.48
P0013,Toys,419,375,91.98,5,373.71,45.29000000000002,1.1,Overstock,0.0,90.13
P0014,Toys,103,44,37.62,10,39.8,63.2,2.6,Overstock,0.0,40.85
P0015,Furniture,206,74,43.38,20,90.56,115.44,2.3,Overstock,0.0,42.1
P0016,Furniture,116,112,74.66,0,108.98,7.019999999999996,1.1,Overstock,0.0,74.34
P0017,Electronics,303,221,77.64,15,239.46,63.53999999999999,1.3,Overstock,0.0,80.12
P0018,Clothing,326,59,35.28,10,65.25,260.75,5.0,Overstock,0.0,36.61
P0019,Electronics,348,282,77.19,20,299.3,48.69999999999999,1.2,Overstock,0.0,73.96
P0020,Furniture,420,5,54.2,20,11.74,408.26,35.8,Overstock,0.0,49.76
P0001,Electronics,151,87,47.57,0,95.16,55.84,1.6,Overstock,0.0,44.76
P0002,Clothing,142,78,77.17,15,82.73,59.269999999999996,1.7,Overstock,0.0,75.39
P0003,Toys,178,37,88.42,15,32.1,145.9,5.5,Overstock,0.0,91.67
P0004,Clothing,462,352,93.91,20,365.11,96.88999999999999,1.3,Overstock,0.0,89.18
P0005,Furniture,389,113,28.04,20,117.85,271.15,3.3,Overstock,0.0,26.76
P0006,Groceries,390,259,34.05,15,264.88,125.12,1.5,Overstock,0.0,32.47
P0007,Clothing,239,110,43.74,10,117.25,121.75,2.0,Overstock,0.0,40.59
P0008,Furniture,194,65,33.38,20,59.73,134.27,3.2,Overstock,0.0,35.44
P0009,Clothing,432,179,11.97,5,170.51,261.49,2.5,Overstock,0.0,12.31
P0010,Groceries,359,161,51.27,15,171.78,187.22,2.1,Overstock,0.0,46.51
P0011,Groceries,319,234,49.58,15,234.36,84.63999999999999,1.4,Overstock,0.0,46.83
P0012,Groceries,118,73,11.88,15,66.4,51.599999999999994,1.8,Overstock,0.0,12.38
P0013,Electronics,315,229,97.85,0,223.6,91.4,1.4,Overstock,0.0,95.9
P0014,Electronics,213,71,42.9,10,68.39,144.61,3.1,Overstock,0.0,42.1
P0015,Electronics,147,64,39.68,15,75.29,71.71,2.0,Overstock,0.0,39.95
P0016,Toys,420,36,71.93,10,43.61,376.39,9.6,Overstock,0.0,69.02
P0017,Groceries,424,256,13.18,20,271.95,152.05,1.6,Overstock,0.0,16.02
P0018,Furniture,203,153,75.38,20,145.87,57.129999999999995,1.4,Overstock,0.0,73.42
P0019,Clothing,452,93,36.15,10,101.05,350.95,4.5,Overstock,0.0,37.65
P0020,Toys,302,119,35.87,15,129.14,172.86,2.3,Overstock,0.0,38.08
P0001,Clothing,149,72,71.59,10,73.57,75.43,2.0,Overstock,0.0,72.1
P0002,Electronics,332,35,60.15,10,39.99,292.01,8.3,Overstock,0.0,57.43
P0003,Toys,341,211,51.28,0,205.99,135.01,1.7,Overstock,0.0,51.97
P0004,Furniture,307,199,89.99,15,191.48,115.52000000000001,1.6,Overstock,0.0,89.45
P0005,Toys,76,8,29.33,20,21.31,54.69,3.6,Overstock,0.0,29.52
P0006,Clothing,168,37,83.88,5,36.27,131.73,4.6,Overstock,0.0,82.87
P0007,Clothing,308,148,61.4,5,144.36,163.64,2.1,Overstock,0.0,65.81
P0008,Groceries,231,143,56.7,20,150.69,80.31,1.5,Overstock,0.0,59.61
P0009,Toys,98,37,73.5,20,48.56,49.44,2.0,Overstock,0.0,71.68
P0010,Furniture,139,88,92.56,0,90.85,48.150000000000006,1.5,Overstock,0.0,96.09
P0011,Electronics,194,37,81.69,0,52.51,141.49,3.7,Overstock,0.0,78.18
P0012,Clothing,387,128,46.4,10,118.81,268.19,3.3,Overstock,0.0,42.01
P0013,Clothing,132,116,90.32,15,122.55,9.450000000000003,1.1,Overstock,0.0,94.71
P0014,Toys,165,26,73.32,15,22.26,142.74,7.4,Overstock,0.0,69.78
P0015,Electronics,226,45,73.0,5,40.81,185.19,5.5,Overstock,0.0,77.68
P0016,Toys,488,475,39.48,5,477.77,10.230000000000018,1.0,Healthy,0.0,41.25
P0017,Toys,265,40,57.65,0,56.3,208.7,4.7,Overstock,0.0,59.02
P0018,Electronics,206,182,28.75,15,187.15,18.849999999999994,1.1,Overstock,0.0,24.18
P0019,Electronics,474,254,38.12,10,262.51,211.49,1.8,Overstock,0.0,34.68
P0020,Toys,55,21,52.16,5,38.65,16.35,1.4,Overstock,0.0,55.43
P0001,Toys,162,149,20.41,20,143.4,18.599999999999994,1.1,Overstock,0.0,23.49
P0002,Furniture,256,98,18.51,10,107.49,148.51,2.4,Overstock,0.0,22.71
P0003,Clothing,474,141,71.89,10,138.36,335.64,3.4,Overstock,0.0,74.31
P0004,Groceries,190,71,95.9,20,70.65,119.35,2.7,Overstock,0.0,94.96
P0005,Furniture,79,60,43.3,15,58.0,21.0,1.4,Overstock,0.0,38.68
P0006,Groceries,272,191,98.09,0,208.22,63.78,1.3,Overstock,0.0,101.85
P0007,Groceries,198,158,28.69,10,177.82,20.180000000000007,1.1,Overstock,0.0,31.3
P0008,Groceries,170,124,87.6,5,120.2,49.8,1.4,Overstock,0.0,89.34
P0009,Electronics,435,408,13.18,15,401.68,33.31999999999999,1.1,Overstock,0.0,12.19
P0010,Toys,413,84,13.9,20,100.26,312.74,4.1,Overstock,0.0,9.01
P0011,Groceries,443,35,57.08,0,43.7,399.3,10.1,Overstock,0.0,58.15
P0012,Groceries,194,190,56.2,15,187.95,6.050000000000011,1.0,Healthy,0.0,52.95
P0013,Groceries,196,147,94.05,20,160.23,35.77000000000001,1.2,Overstock,0.0,96.33
P0014,Electronics,379,21,33.03,20,29.53,349.47,12.8,Overstock,0.0,36.06
P0015,Toys,410,186,16.4,5,188.54,221.46,2.2,Overstock,0.0,18.27
P0016,Clothing,159,41,65.47,5,50.72,108.28,3.1,Overstock,0.0,68.42
P0017,Clothing,499,265,27.97,10,276.74,222.26,1.8,Overstock,0.0,31.45
P0018,Groceries,393,363,62.37,5,362.57,30.430000000000007,1.1,Overstock,0.0,66.62
P0019,Furniture,98,53,20.52,0,52.68,45.32,1.9,Overstock,0.0,16.57
P0020,Furniture,491,429,87.58,10,420.57,70.43,1.2,Overstock,0.0,90.16
P0001,Electronics,191,75,91.49,20,70.12,120.88,2.7,Overstock,0.0,86.95
P0002,Furniture,189,105,58.63,20,123.23,65.77,1.5,Overstock,0.0,57.83
P0003,Clothing,143,55,84.24,5,54.43,88.57,2.6,Overstock,0.0,80.35
P0004,Toys,462,106,96.87,15,116.38,345.62,4.0,Overstock,0.0,100.76
P0005,Furniture,400,19,44.78,15,35.02,364.98,11.4,Overstock,0.0,48.17
P0006,Clothing,165,130,29.78,0,137.96,27.039999999999992,1.2,Overstock,0.0,33.76
P0007,Furniture,436,402,55.16,10,398.32,37.68000000000001,1.1,Overstock,0.0,57.88
P0008,Clothing,55,43,84.35,10,56.74,-1.740000000000002,1.0,Healthy,0.0,85.99
P0009,Clothing,107,104,42.64,20,123.26,-16.260000000000005,0.9,Stockout Risk,16.260000000000005,39.26
P0010,Electronics,271,35,66.37,15,52.89,218.11,5.1,Overstock,0.0,63.63
P0011,Toys,299,240,69.88,5,237.63,61.370000000000005,1.3,Overstock,0.0,66.54
P0012,Furniture,97,67,96.74,20,79.63,17.370000000000005,1.2,Overstock,0.0,100.09
P0013,Furniture,228,81,50.73,10,85.0,143.0,2.7,Overstock,0.0,54.1
P0014,Electronics,406,128,27.38,5,146.05,259.95,2.8,Overstock,0.0,28.06
P0015,Electronics,268,50,74.58,20,57.16,210.84,4.7,Overstock,0.0,72.25
P0016,Groceries,394,327,36.89,10,323.28,70.72000000000003,1.2,Overstock,0.0,33.63
P0017,Clothing,248,170,72.63,10,176.63,71.37,1.4,Overstock,0.0,73.16
P0018,Toys,384,240,41.23,5,256.21,127.79000000000002,1.5,Overstock,0.0,38.42
P0019,Groceries,75,37,48.67,5,52.28,22.72,1.4,Overstock,0.0,44.25
P0020,Groceries,317,81,16.8,0,92.61,224.39,3.4,Overstock,0.0,21.43
P0001,Toys,331,299,59.83,5,302.98,28.019999999999982,1.1,Overstock,0.0,54.93
P0002,Groceries,493,168,50.57,5,183.85,309.15,2.7,Overstock,0.0,52.76
P0003,Furniture,377,185,26.9,0,197.58,179.42,1.9,Overstock,0.0,23.03
P0004,Furniture,252,4,14.16,0,-2.19,254.19,-115.1,Overstock,0.0,18.95
P0005,Electronics,248,63,92.71,0,60.14,187.86,4.1,Overstock,0.0,89.5
P0006,Groceries,151,35,79.91,10,27.39,123.61,5.5,Overstock,0.0,81.84
P0007,Furniture,497,449,67.05,15,459.26,37.74000000000001,1.1,Overstock,0.0,62.57
P0008,Electronics,165,52,50.0,5,42.3,122.7,3.9,Overstock,0.0,51.75
P0009,Furniture,86,3,51.39,10,-2.91,88.91,-29.6,Overstock,0.0,49.75
P0010,Furniture,211,21,89.97,5,18.53,192.47,11.4,Overstock,0.0,92.55
P0011,Toys,418,152,33.0,0,163.81,254.19,2.6,Overstock,0.0,35.25
P0012,Electronics,321,261,70.67,20,257.35,63.64999999999998,1.2,Overstock,0.0,70.59
P0013,Clothing,146,38,21.96,15,33.23,112.77000000000001,4.4,Overstock,0.0,17.67
P0014,Clothing,210,45,71.92,10,43.95,166.05,4.8,Overstock,0.0,67.38
P0015,Furniture,141,45,34.53,5,51.84,89.16,2.7,Overstock,0.0,30.66
P0016,Groceries,361,113,36.07,5,116.39,244.61,3.1,Overstock,0.0,35.59
P0017,Electronics,201,83,42.39,15,76.27,124.73,2.6,Overstock,0.0,45.99
P0018,Groceries,303,175,87.44,5,186.85,116.15,1.6,Overstock,0.0,90.7
P0019,Toys,276,152,32.89,15,170.62,105.38,1.6,Overstock,0.0,31.91
P0020,Furniture,453,24,23.21,0,36.52,416.48,12.4,Overstock,0.0,23.23
P0001,Furniture,86,17,80.09,20,31.89,54.11,2.7,Overstock,0.0,81.91
P0002,Furniture,152,48,13.35,10,61.51,90.49000000000001,2.5,Overstock,0.0,10.51
P0003,Clothing,153,106,99.61,15,123.97,29.03,1.2,Overstock,0.0,95.67
P0004,Toys,62,34,78.57,20,35.46,26.54,1.7,Overstock,0.0,80.8
P0005,Furniture,493,476,72.49,10,492.02,0.9800000000000182,1.0,Healthy,0.0,70.88
P0006,Clothing,235,234,96.46,5,229.0,6.0,1.0,Healthy,0.0,92.61
P0007,Clothing,492,467,57.55,0,482.92,9.079999999999984,1.0,Healthy,0.0,56.87
P0008,Toys,495,218,20.13,10,211.62,283.38,2.3,Overstock,0.0,18.8
P0009,Electronics,235,1,45.65,10,15.52,219.48,15.1,Overstock,0.0,45.95
P0010,Electronics,399,192,88.32,0,189.06,209.94,2.1,Overstock,0.0,85.65
P0011,Electronics,356,166,12.28,0,175.92,180.08,2.0,Overstock,0.0,15.87
P0012,Furniture,221,52,37.17,0,67.05,153.95,3.3,Overstock,0.0,40.11
P0013,Clothing,101,82,18.3,20,95.58,5.420000000000002,1.1,Overstock,0.0,20.22
P0014,Furniture,484,96,73.76,10,87.08,396.92,5.6,Overstock,0.0,69.54
P0015,Groceries,336,130,20.01,20,141.13,194.87,2.4,Overstock,0.0,22.58
P0016,Electronics,83,70,58.29,10,76.34,6.659999999999997,1.1,Overstock,0.0,54.37
P0017,Groceries,179,110,95.28,10,126.14,52.86,1.4,Overstock,0.0,99.89
P0018,Toys,164,60,17.5,20,59.38,104.62,2.8,Overstock,0.0,21.83
P0019,Toys,402,160,78.54,0,162.76,239.24,2.5,Overstock,0.0,77.34
P0020,Groceries,371,250,34.0,20,251.38,119.62,1.5,Overstock,0.0,30.94
P0001,Clothing,107,82,37.87,15,100.71,6.290000000000006,1.1,Overstock,0.0,38.91
P0002,Furniture,368,143,41.31,15,141.04,226.96,2.6,Overstock,0.0,38.64
P0003,Toys,223,143,95.09,10,139.44,83.56,1.6,Overstock,0.0,99.38
P0004,Furniture,220,19,97.99,20,36.68,183.32,6.0,Overstock,0.0,99.96
P0005,Furniture,343,281,14.92,20,291.3,51.69999999999999,1.2,Overstock,0.0,19.71
P0006,Furniture,451,430,45.9,15,447.48,3.519999999999982,1.0,Healthy,0.0,41.93
P0007,Toys,475,290,22.89,0,306.45,168.55,1.6,Overstock,0.0,18.34
P0008,Toys,499,358,95.29,15,361.93,137.07,1.4,Overstock,0.0,91.17
P0009,Furniture,274,69,32.52,10,86.4,187.6,3.2,Overstock,0.0,27.66
P0010,Groceries,496,337,29.16,15,344.38,151.62,1.4,Overstock,0.0,33.0
P0011,Clothing,95,40,97.56,5,59.65,35.35,1.6,Overstock,0.0,96.55
P0012,Clothing,464,204,24.92,20,199.03,264.97,2.3,Overstock,0.0,23.36
P0013,Clothing,52,32,29.66,15,23.55,28.45,2.2,Overstock,0.0,27.58
P0014,Groceries,254,214,19.06,5,226.44,27.560000000000002,1.1,Overstock,0.0,14.93
P0015,Toys,219,212,94.87,15,223.64,-4.639999999999986,1.0,Healthy,0.0,94.95
P0016,Electronics,315,122,81.85,10,124.05,190.95,2.5,Overstock,0.0,83.77
P0017,Toys,222,81,38.84,5,78.17,143.82999999999998,2.8,Overstock,0.0,42.74
P0018,Clothing,290,90,69.97,15,82.12,207.88,3.5,Overstock,0.0,70.88
P0019,Groceries,110,12,92.91,0,30.44,79.56,3.6,Overstock,0.0,89.46
P0020,Clothing,426,322,39.91,10,332.92,93.07999999999998,1.3,Overstock,0.0,36.29
P0001,Electronics,125,0,36.91,10,-8.04,133.04,-15.5,Overstock,0.0,37.85
P0002,Electronics,204,115,23.57,15,115.11,88.89,1.8,Overstock,0.0,25.08
P0003,Clothing,182,7,10.93,20,7.27,174.73,25.0,Overstock,0.0,13.28
P0004,Groceries,159,7,89.27,10,2.82,156.18,56.4,Overstock,0.0,87.91
P0005,Groceries,139,103,81.66,15,96.26,42.739999999999995,1.4,Overstock,0.0,79.67
P0006,Electronics,498,62,30.23,0,75.69,422.31,6.6,Overstock,0.0,27.29
P0007,Furniture,91,38,88.86,15,32.47,58.53,2.8,Overstock,0.0,85.96
P0008,Furniture,168,129,62.52,10,135.39,32.610000000000014,1.2,Overstock,0.0,61.13
P0009,Clothing,309,34,41.83,0,42.79,266.21,7.2,Overstock,0.0,41.82
P0010,Groceries,117,17,94.8,20,12.7,104.3,9.2,Overstock,0.0,92.35
P0011,Groceries,325,157,17.42,15,150.2,174.8,2.2,Overstock,0.0,12.85
P0012,Electronics,397,280,61.45,10,281.35,115.64999999999998,1.4,Overstock,0.0,64.31
P0013,Furniture,157,153,64.17,10,167.93,-10.930000000000007,0.9,Stockout Risk,10.930000000000007,59.17
P0014,Furniture,87,22,52.34,10,32.58,54.42,2.7,Overstock,0.0,50.27
P0015,Toys,330,297,48.46,0,313.81,16.189999999999998,1.1,Overstock,0.0,51.39
P0016,Toys,67,37,59.49,10,40.98,26.020000000000003,1.6,Overstock,0.0,62.64
P0017,Furniture,104,32,91.17,5,37.54,66.46000000000001,2.8,Overstock,0.0,88.27
P0018,Electronics,285,281,95.92,20,280.13,4.8700000000000045,1.0,Healthy,0.0,92.93
P0019,Furniture,441,34,20.88,20,49.02,391.98,9.0,Overstock,0.0,24.42
P0020,Clothing,297,125,80.41,20,141.25,155.75,2.1,Overstock,0.0,79.75
P0001,Clothing,204,1,22.08,10,-3.39,207.39,-60.2,Overstock,0.0,22.05
P0002,Groceries,189,173,51.46,5,163.13,25.870000000000005,1.2,Overstock,0.0,48.6
P0003,Groceries,385,344,60.7,5,357.97,27.029999999999973,1.1,Overstock,0.0,59.34
P0004,Clothing,232,228,72.22,5,221.77,10.22999999999999,1.0,Healthy,0.0,70.69
P0005,Groceries,451,303,33.41,20,322.02,128.98000000000002,1.4,Overstock,0.0,36.8
P0006,Toys,435,351,20.57,10,359.51,75.49000000000001,1.2,Overstock,0.0,24.2
P0007,Clothing,137,55,32.21,0,64.96,72.04,2.1,Overstock,0.0,30.94
P0008,Clothing,245,39,95.74,20,46.27,198.73,5.3,Overstock,0.0,95.27
P0009,Furniture,330,288,94.11,10,282.82,47.18000000000001,1.2,Overstock,0.0,96.0
P0010,Electronics,476,415,72.27,5,409.79,66.20999999999998,1.2,Overstock,0.0,71.21
P0011,Groceries,181,157,73.74,20,157.54,23.460000000000008,1.1,Overstock,0.0,78.1
P0012,Electronics,148,28,64.0,20,42.87,105.13,3.5,Overstock,0.0,68.0
P0013,Furniture,87,73,75.41,20,69.0,18.0,1.3,Overstock,0.0,78.44
P0014,Groceries,89,84,23.05,20,81.96,7.040000000000006,1.1,Overstock,0.0,19.49
P0015,Electronics,133,65,51.2,5,75.09,57.91,1.8,Overstock,0.0,54.12
P0016,Groceries,404,146,90.63,0,154.99,249.01,2.6,Overstock,0.0,91.63
P0017,Clothing,56,48,72.18,10,67.52,-11.519999999999996,0.8,Stockout Risk,11.519999999999996,70.53
P0018,Electronics,439,241,27.69,20,233.35,205.65,1.9,Overstock,0.0,30.7
P0019,Clothing,422,41,67.76,20,45.05,376.95,9.4,Overstock,0.0,69.86
P0020,Groceries,464,253,28.03,5,258.78,205.22000000000003,1.8,Overstock,0.0,27.61
P0001,Furniture,297,61,24.06,5,74.3,222.7,4.0,Overstock,0.0,26.55
P0002,Electronics,80,29,83.36,15,34.24,45.76,2.3,Overstock,0.0,79.25
